"BehaviorSpace results (NetLogo 5.3)"
"war of attrition.nlogo"
"experiment"
"02/21/2016 20:25:59:501 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","V","x1","x2","dynamic?","[step]","[u] of player 0","[u] of player 1"
"9530","50","96","30","false","0","20","-30"
"9531","50","96","31","false","0","19","-31"
"9532","50","96","32","false","0","18","-32"
"9529","50","96","29","false","0","21","-29"
"9533","50","96","33","false","0","17","-33"
"9519","50","96","19","false","0","31","-19"
"9534","50","96","34","false","0","16","-34"
"9535","50","96","35","false","0","15","-35"
"9537","50","96","37","false","0","13","-37"
"9539","50","96","39","false","0","11","-39"
"9536","50","96","36","false","0","14","-36"
"9540","50","96","40","false","0","10","-40"
"9541","50","96","41","false","0","9","-41"
"9542","50","96","42","false","0","8","-42"
"9544","50","96","44","false","0","6","-44"
"9543","50","96","43","false","0","7","-43"
"9545","50","96","45","false","0","5","-45"
"9548","50","96","48","false","0","2","-48"
"9546","50","96","46","false","0","4","-46"
"9547","50","96","47","false","0","3","-47"
"9551","50","96","51","false","0","-1","-51"
"9552","50","96","52","false","0","-2","-52"
"9550","50","96","50","false","0","0","-50"
"9538","50","96","38","false","0","12","-38"
"9549","50","96","49","false","0","1","-49"
"9555","50","96","55","false","0","-5","-55"
"9553","50","96","53","false","0","-3","-53"
"9554","50","96","54","false","0","-4","-54"
"9557","50","96","57","false","0","-7","-57"
"9559","50","96","59","false","0","-9","-59"
"9560","50","96","60","false","0","-10","-60"
"9558","50","96","58","false","0","-8","-58"
"9562","50","96","62","false","0","-12","-62"
"9564","50","96","64","false","0","-14","-64"
"9563","50","96","63","false","0","-13","-63"
"9561","50","96","61","false","0","-11","-61"
"9565","50","96","65","false","0","-15","-65"
"9567","50","96","67","false","0","-17","-67"
"9566","50","96","66","false","0","-16","-66"
"9568","50","96","68","false","0","-18","-68"
"9571","50","96","71","false","0","-21","-71"
"9569","50","96","69","false","0","-19","-69"
"9570","50","96","70","false","0","-20","-70"
"9556","50","96","56","false","0","-6","-56"
"9574","50","96","74","false","0","-24","-74"
"9573","50","96","73","false","0","-23","-73"
"9575","50","96","75","false","0","-25","-75"
"9572","50","96","72","false","0","-22","-72"
"9577","50","96","77","false","0","-27","-77"
"9578","50","96","78","false","0","-28","-78"
"9579","50","96","79","false","0","-29","-79"
"9581","50","96","81","false","0","-31","-81"
"9582","50","96","82","false","0","-32","-82"
"9583","50","96","83","false","0","-33","-83"
"9580","50","96","80","false","0","-30","-80"
"9585","50","96","85","false","0","-35","-85"
"9584","50","96","84","false","0","-34","-84"
"9586","50","96","86","false","0","-36","-86"
"9576","50","96","76","false","0","-26","-76"
"9588","50","96","88","false","0","-38","-88"
"9589","50","96","89","false","0","-39","-89"
"9587","50","96","87","false","0","-37","-87"
"9590","50","96","90","false","0","-40","-90"
"9592","50","96","92","false","0","-42","-92"
"9593","50","96","93","false","0","-43","-93"
"9595","50","96","95","false","0","-45","-95"
"9594","50","96","94","false","0","-44","-94"
"9596","50","96","96","false","0","-71","-71"
"9597","50","96","97","false","0","-96","-46"
"9598","50","96","98","false","0","-96","-46"
"9600","50","96","100","false","0","-96","-46"
"9601","50","97","1","false","0","49","-1"
"9599","50","96","99","false","0","-96","-46"
"9602","50","97","2","false","0","48","-2"
"9591","50","96","91","false","0","-41","-91"
"9606","50","97","6","false","0","44","-6"
"9603","50","97","3","false","0","47","-3"
"9604","50","97","4","false","0","46","-4"
"9605","50","97","5","false","0","45","-5"
"9608","50","97","8","false","0","42","-8"
"9610","50","97","10","false","0","40","-10"
"9609","50","97","9","false","0","41","-9"
"9612","50","97","12","false","0","38","-12"
"9613","50","97","13","false","0","37","-13"
"9611","50","97","11","false","0","39","-11"
"9614","50","97","14","false","0","36","-14"
"9615","50","97","15","false","0","35","-15"
"9607","50","97","7","false","0","43","-7"
"9616","50","97","16","false","0","34","-16"
"9618","50","97","18","false","0","32","-18"
"9617","50","97","17","false","0","33","-17"
"9619","50","97","19","false","0","31","-19"
"9621","50","97","21","false","0","29","-21"
"9622","50","97","22","false","0","28","-22"
"9624","50","97","24","false","0","26","-24"
"9625","50","97","25","false","0","25","-25"
"9623","50","97","23","false","0","27","-23"
"9626","50","97","26","false","0","24","-26"
"9627","50","97","27","false","0","23","-27"
"9628","50","97","28","false","0","22","-28"
"9630","50","97","30","false","0","20","-30"
"9631","50","97","31","false","0","19","-31"
"9629","50","97","29","false","0","21","-29"
"9620","50","97","20","false","0","30","-20"
"9632","50","97","32","false","0","18","-32"
"9633","50","97","33","false","0","17","-33"
"9634","50","97","34","false","0","16","-34"
"9637","50","97","37","false","0","13","-37"
"9636","50","97","36","false","0","14","-36"
"9638","50","97","38","false","0","12","-38"
"9639","50","97","39","false","0","11","-39"
"9640","50","97","40","false","0","10","-40"
"9642","50","97","42","false","0","8","-42"
"9643","50","97","43","false","0","7","-43"
"9644","50","97","44","false","0","6","-44"
"9645","50","97","45","false","0","5","-45"
"9646","50","97","46","false","0","4","-46"
"9641","50","97","41","false","0","9","-41"
"9647","50","97","47","false","0","3","-47"
"9648","50","97","48","false","0","2","-48"
"9649","50","97","49","false","0","1","-49"
"9651","50","97","51","false","0","-1","-51"
"9635","50","97","35","false","0","15","-35"
"9652","50","97","52","false","0","-2","-52"
"9653","50","97","53","false","0","-3","-53"
"9650","50","97","50","false","0","0","-50"
"9654","50","97","54","false","0","-4","-54"
"9656","50","97","56","false","0","-6","-56"
"9657","50","97","57","false","0","-7","-57"
"9658","50","97","58","false","0","-8","-58"
"9659","50","97","59","false","0","-9","-59"
"9661","50","97","61","false","0","-11","-61"
"9660","50","97","60","false","0","-10","-60"
"9663","50","97","63","false","0","-13","-63"
"9665","50","97","65","false","0","-15","-65"
"9664","50","97","64","false","0","-14","-64"
"9666","50","97","66","false","0","-16","-66"
"9662","50","97","62","false","0","-12","-62"
"9655","50","97","55","false","0","-5","-55"
"9669","50","97","69","false","0","-19","-69"
"9667","50","97","67","false","0","-17","-67"
"9668","50","97","68","false","0","-18","-68"
"9670","50","97","70","false","0","-20","-70"
"9673","50","97","73","false","0","-23","-73"
"9671","50","97","71","false","0","-21","-71"
"9674","50","97","74","false","0","-24","-74"
"9676","50","97","76","false","0","-26","-76"
"9675","50","97","75","false","0","-25","-75"
"9677","50","97","77","false","0","-27","-77"
"9679","50","97","79","false","0","-29","-79"
"9681","50","97","81","false","0","-31","-81"
"9680","50","97","80","false","0","-30","-80"
"9682","50","97","82","false","0","-32","-82"
"9678","50","97","78","false","0","-28","-78"
"9684","50","97","84","false","0","-34","-84"
"9683","50","97","83","false","0","-33","-83"
"9685","50","97","85","false","0","-35","-85"
"9686","50","97","86","false","0","-36","-86"
"9688","50","97","88","false","0","-38","-88"
"9689","50","97","89","false","0","-39","-89"
"9690","50","97","90","false","0","-40","-90"
"9672","50","97","72","false","0","-22","-72"
"9691","50","97","91","false","0","-41","-91"
"9692","50","97","92","false","0","-42","-92"
"9693","50","97","93","false","0","-43","-93"
"9694","50","97","94","false","0","-44","-94"
"9696","50","97","96","false","0","-46","-96"
"9697","50","97","97","false","0","-72","-72"
"9698","50","97","98","false","0","-97","-47"
"9699","50","97","99","false","0","-97","-47"
"9687","50","97","87","false","0","-37","-87"
"9700","50","97","100","false","0","-97","-47"
"9701","50","98","1","false","0","49","-1"
"9702","50","98","2","false","0","48","-2"
"9703","50","98","3","false","0","47","-3"
"9705","50","98","5","false","0","45","-5"
"9706","50","98","6","false","0","44","-6"
"9707","50","98","7","false","0","43","-7"
"9708","50","98","8","false","0","42","-8"
"9710","50","98","10","false","0","40","-10"
"9709","50","98","9","false","0","41","-9"
"9711","50","98","11","false","0","39","-11"
"9712","50","98","12","false","0","38","-12"
"9713","50","98","13","false","0","37","-13"
"9714","50","98","14","false","0","36","-14"
"9715","50","98","15","false","0","35","-15"
"9695","50","97","95","false","0","-45","-95"
"9716","50","98","16","false","0","34","-16"
"9717","50","98","17","false","0","33","-17"
"9718","50","98","18","false","0","32","-18"
"9719","50","98","19","false","0","31","-19"
"9704","50","98","4","false","0","46","-4"
"9721","50","98","21","false","0","29","-21"
"9722","50","98","22","false","0","28","-22"
"9724","50","98","24","false","0","26","-24"
"9723","50","98","23","false","0","27","-23"
"9726","50","98","26","false","0","24","-26"
"9728","50","98","28","false","0","22","-28"
"9729","50","98","29","false","0","21","-29"
"9727","50","98","27","false","0","23","-27"
"9730","50","98","30","false","0","20","-30"
"9725","50","98","25","false","0","25","-25"
"9732","50","98","32","false","0","18","-32"
"9731","50","98","31","false","0","19","-31"
"9733","50","98","33","false","0","17","-33"
"9734","50","98","34","false","0","16","-34"
"9736","50","98","36","false","0","14","-36"
"9737","50","98","37","false","0","13","-37"
"9738","50","98","38","false","0","12","-38"
"9739","50","98","39","false","0","11","-39"
"9735","50","98","35","false","0","15","-35"
"9720","50","98","20","false","0","30","-20"
"9740","50","98","40","false","0","10","-40"
"9741","50","98","41","false","0","9","-41"
"9742","50","98","42","false","0","8","-42"
"9743","50","98","43","false","0","7","-43"
"9746","50","98","46","false","0","4","-46"
"9747","50","98","47","false","0","3","-47"
"9748","50","98","48","false","0","2","-48"
"9749","50","98","49","false","0","1","-49"
"9744","50","98","44","false","0","6","-44"
"9751","50","98","51","false","0","-1","-51"
"9750","50","98","50","false","0","0","-50"
"9752","50","98","52","false","0","-2","-52"
"9753","50","98","53","false","0","-3","-53"
"9755","50","98","55","false","0","-5","-55"
"9756","50","98","56","false","0","-6","-56"
"9754","50","98","54","false","0","-4","-54"
"9757","50","98","57","false","0","-7","-57"
"9758","50","98","58","false","0","-8","-58"
"9759","50","98","59","false","0","-9","-59"
"9762","50","98","62","false","0","-12","-62"
"9760","50","98","60","false","0","-10","-60"
"9763","50","98","63","false","0","-13","-63"
"9761","50","98","61","false","0","-11","-61"
"9764","50","98","64","false","0","-14","-64"
"9765","50","98","65","false","0","-15","-65"
"9745","50","98","45","false","0","5","-45"
"9766","50","98","66","false","0","-16","-66"
"9767","50","98","67","false","0","-17","-67"
"9769","50","98","69","false","0","-19","-69"
"9770","50","98","70","false","0","-20","-70"
"9768","50","98","68","false","0","-18","-68"
"9772","50","98","72","false","0","-22","-72"
"9773","50","98","73","false","0","-23","-73"
"9774","50","98","74","false","0","-24","-74"
"9775","50","98","75","false","0","-25","-75"
"9778","50","98","78","false","0","-28","-78"
"9777","50","98","77","false","0","-27","-77"
"9779","50","98","79","false","0","-29","-79"
"9780","50","98","80","false","0","-30","-80"
"9782","50","98","82","false","0","-32","-82"
"9781","50","98","81","false","0","-31","-81"
"9776","50","98","76","false","0","-26","-76"
"9783","50","98","83","false","0","-33","-83"
"9784","50","98","84","false","0","-34","-84"
"9785","50","98","85","false","0","-35","-85"
"9786","50","98","86","false","0","-36","-86"
"9788","50","98","88","false","0","-38","-88"
"9789","50","98","89","false","0","-39","-89"
"9771","50","98","71","false","0","-21","-71"
"9787","50","98","87","false","0","-37","-87"
"9790","50","98","90","false","0","-40","-90"
"9791","50","98","91","false","0","-41","-91"
"9792","50","98","92","false","0","-42","-92"
"9793","50","98","93","false","0","-43","-93"
"9795","50","98","95","false","0","-45","-95"
"9797","50","98","97","false","0","-47","-97"
"9798","50","98","98","false","0","-73","-73"
"9796","50","98","96","false","0","-46","-96"
"9799","50","98","99","false","0","-98","-48"
"9800","50","98","100","false","0","-98","-48"
"9801","50","99","1","false","0","49","-1"
"9802","50","99","2","false","0","48","-2"
"9804","50","99","4","false","0","46","-4"
"9805","50","99","5","false","0","45","-5"
"9806","50","99","6","false","0","44","-6"
"9807","50","99","7","false","0","43","-7"
"9808","50","99","8","false","0","42","-8"
"9803","50","99","3","false","0","47","-3"
"9809","50","99","9","false","0","41","-9"
"9811","50","99","11","false","0","39","-11"
"9810","50","99","10","false","0","40","-10"
"9812","50","99","12","false","0","38","-12"
"9794","50","98","94","false","0","-44","-94"
"9813","50","99","13","false","0","37","-13"
"9815","50","99","15","false","0","35","-15"
"9816","50","99","16","false","0","34","-16"
"9817","50","99","17","false","0","33","-17"
"9819","50","99","19","false","0","31","-19"
"9820","50","99","20","false","0","30","-20"
"9821","50","99","21","false","0","29","-21"
"9814","50","99","14","false","0","36","-14"
"9822","50","99","22","false","0","28","-22"
"9823","50","99","23","false","0","27","-23"
"9824","50","99","24","false","0","26","-24"
"9825","50","99","25","false","0","25","-25"
"9827","50","99","27","false","0","23","-27"
"9828","50","99","28","false","0","22","-28"
"9829","50","99","29","false","0","21","-29"
"9830","50","99","30","false","0","20","-30"
"9826","50","99","26","false","0","24","-26"
"9831","50","99","31","false","0","19","-31"
"9832","50","99","32","false","0","18","-32"
"9833","50","99","33","false","0","17","-33"
"9834","50","99","34","false","0","16","-34"
"9836","50","99","36","false","0","14","-36"
"9837","50","99","37","false","0","13","-37"
"9818","50","99","18","false","0","32","-18"
"9838","50","99","38","false","0","12","-38"
"9835","50","99","35","false","0","15","-35"
"9839","50","99","39","false","0","11","-39"
"9840","50","99","40","false","0","10","-40"
"9841","50","99","41","false","0","9","-41"
"9842","50","99","42","false","0","8","-42"
"9845","50","99","45","false","0","5","-45"
"9846","50","99","46","false","0","4","-46"
"9844","50","99","44","false","0","6","-44"
"9847","50","99","47","false","0","3","-47"
"9848","50","99","48","false","0","2","-48"
"9849","50","99","49","false","0","1","-49"
"9850","50","99","50","false","0","0","-50"
